Main_Atlas_Number,Main_Display_Name,Main_X,Main_Y,Location_X,Location_Y,Location_Longitude,Location_Latitude,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
2152,"Islay, Dun Cheapasaidh Mor, Argyll & Bute",138670,666540,-687263,7522905,-6.17379212573193,55.8212044472127,7.080082315834818e-13,-3.8030028357894494,Argyll & Bute,Argyll,Killarrow And Kilmeny
2153,"Islay, Dun Nosebridge, Argyll & Bute (Neriby; Dun Noesbridge; Mulindry; Upper Laggan Valley)",137130,660110,-689302,7511330,-6.19210098777825,55.7627491179486,6.852258158921679e-13,-3.8030237285220134,Argyll & Bute,Argyll,Killarow And Kilmeny
2154,"Islay, Dun Guaidhre, Argyll & Bute (Dun Guaire; Kilmeny)",138920,664830,-686638,7519895,-6.16817171374888,55.8060157342471,7.075996187142434e-13,-3.803003206113572,Argyll & Bute,Argyll,Killarow And Kilmeny
2155,"Islay, Bridgend, Argyll & Bute",133782,662276,-695460,7514809,-6.24742336085159,55.7803281110556,6.604583253899055e-13,-3.8030470309968396,Argyll & Bute,Argyll,Killarow And Kilmeny
2156,"Islay, Bridgend, Borraichill Mor, Argyll & Bute",131140,664810,-700414,7519015,-6.29192857341314,55.8015716917815,6.406704488678834e-13,-3.803066115880164,Argyll & Bute,Argyll,Killarow And Kilmeny
2157,"Islay, Rubha Bhollsa, Argyll & Bute (Rubha Bholsa)",137990,678300,-689734,7543742,-6.19598426820758,55.92621761703,7.138072789725745e-13,-3.802997597044828,Argyll & Bute,Argyll,Killarow And Kilmeny
2158,"Islay, Sgairail, Argyll & Bute",134980,675340,-694758,7538146,-6.24112135933323,55.898046520159,6.855974075806093e-13,-3.8030233836732794,Argyll & Bute,Argyll,Killarow And Kilmeny
2159,"Islay, Gortantaoid, Argyll & Bute",133670,674670,-697011,7536811,-6.26135339223199,55.8913206617669,6.733738639532272e-13,-3.8030348005535544,Argyll & Bute,Argyll,Killarow And Kilmeny
2160,"Oronsay, Dun Domhnuill, Argyll & Bute (Oronsay House)",135410,689020,-695490,7562569,-6.24769086566846,56.0208598840617,6.938826807906365e-13,-3.803015730222867,Argyll & Bute,Argyll,Colonsay And Oronsay
2161,"Colonsay, Dun Uragaig, Argyll & Bute",138160,698260,-691598,7579380,-6.21272798475458,56.1051649540305,7.150941195447743e-13,-3.802996438795163,Argyll & Bute,Argyll,Colonsay And Oronsay
2162,"Colonsay, Meall Lamalum, Argyll & Bute",136833,696997,-693828,7576975,-6.23276065633893,56.0931194030695,7.042927003310165e-13,-3.8030062089756824,Argyll & Bute,Argyll,Colonsay And Oronsay
2163,"Colonsay, Dun Tealtaig, Argyll & Bute",138900,698390,-690291,7579693,-6.20098977619211,56.1067346688603,7.212875515243807e-13,-3.802990885653575,Argyll & Bute,Argyll,Colonsay And Oronsay
2164,"Colonsay, Dun Cholla, Argyll & Bute",137770,691520,-691559,7567291,-6.21237662490086,56.0445578441692,7.143548956138614e-13,-3.802997103962211,Argyll & Bute,Argyll,Colonsay And Oronsay
2165,"Colonsay, Dun Eibhinn, Argyll & Bute",138220,694390,-691069,7572467,-6.20797705213506,56.0705207781111,7.174117009468743e-13,-3.802994356674055,Argyll & Bute,Argyll,Colonsay And Oronsay
2166,"Colonsay, Dun Gallain, Argyll & Bute",134860,693140,-696923,7569865,-6.26056254689686,56.0574711848608,6.882023655430391e-13,-3.8030209700513677,Argyll & Bute,Argyll,Colonsay And Oronsay
2167,"Islay, Fang a' Chaisteil, Argyll & Bute",143020,646610,-677470,7488052,-6.08581327827038,55.6449198019884,6.996483909101249e-13,-3.8030104438617887,Argyll & Bute,Argyll,Kildalton And Oa
2168,"Islay, Lagavulin, Barr An T-Seann Duine, Argyll & Bute",140170,645340,-682364,7485508,-6.12977839942861,55.6320233932442,6.753462068597291e-13,-3.803032948089665,Argyll & Bute,Argyll,Kildalton And Oa
2169,"Islay, Dun Nan Gall, Argyll & Bute",146810,655820,-671730,7504746,-6.03424944287106,55.7294583171635,7.497769529743149e-13,-3.8029657850136958,Argyll & Bute,Argyll,Kildalton And Oa
2170,"Islay, Trudernish Point, Argyll & Bute (Dun Thrudernish; Claggain Bay; Aros Bay)",146790,652640,-671438,7499111,-6.03162570736958,55.7009454801867,7.420185590362587e-13,-3.8029725499003444,Argyll & Bute,Argyll,Kildalton And Oa
2171,"Islay, Mullach Ban, An Dun, Argyll & Bute",146740,651330,-671391,7496787,-6.03120888099292,55.6891777761404,7.383430551923892e-13,-3.8029757729503513,Argyll & Bute,Argyll,Kildalton And Oa
2172,"Islay, Creagan na Ceardaich Moire, Argyll & Bute",145750,651000,-673106,7496101,-6.04661096725636,55.6857024789802,7.30714903668867e-13,-3.8029825000137025,Argyll & Bute,Argyll,Kildalton And Oa
2173,"Rugley Wood, Northumberland",417250,610990,-192496,7438437,-1.72921679238971,55.3925971910366,2.015074915692974e-12,-3.8022305464157298,Northumberland,Northumberland,Alnwick
2174,"Islay, Dun An Rubha Bhuidhe, Argyll & Bute (Dun An Rudha Bhuide; Claggain Bay; Ardtalla)",146610,654070,-671903,7501625,-6.03580559084448,55.713668604875,7.443038886059683e-13,-3.802970551824178,Argyll & Bute,Argyll,Kildalton And Oa
2175,"Islay, Loch Nan Clach, Argyll & Bute",143120,651070,-677758,7495951,-6.08840032837226,55.684945385803,7.122703476650327e-13,-3.802998982413201,Argyll & Bute,Argyll,Kildalton And Oa
2176,"Islay, Kintour, Dun Beag, Argyll & Bute",143170,650740,-677635,7495372,-6.08729814223103,55.6820142279317,7.117955963459303e-13,-3.802999410792877,Argyll & Bute,Argyll,Kildalton And Oa
2177,"Islay, Port Ellen, The Ard, Argyll & Bute",136490,644700,-688785,7483987,-6.18746040330988,55.6243086732242,6.457345138693524e-13,-3.803061190799582,Argyll & Bute,Argyll,Kildalton And Oa
2178,"Islay, Carraig Bun Aibhne, Argyll & Bute",131330,640400,-697415,7475838,-6.26498546328367,55.5829569727862,5.939448626303377e-13,-3.8031129709604046,Argyll & Bute,Argyll,Kildalton And Oa
2179,"Islay, Port Chubaird, Dunan Buidhe, Argyll & Bute",133902,642887,-693153,7480507,-6.22669531598219,55.6066541377481,6.207492011941801e-13,-3.8030857735484744,Argyll & Bute,Argyll,Kildalton And Oa
2180,"Dunan, Argyll & Bute",159300,611300,-645332,7427484,-5.7971163666066,55.3366742471485,6.633278453092089e-13,-3.803044298553188,Argyll & Bute,Argyll,Southend
2181,"Jura, Dunan An Raoil, Argyll & Bute (Dun An Roail; Crackaig)",152370,664940,-662820,7521493,-5.954210944343,55.8140813219304,8.036378398512448e-13,-3.8029201905348593,Argyll & Bute,Argyll,Jura
2182,"Jura, Creag An Dunain, Argyll & Bute",151120,664750,-665015,7521029,-5.97393577675422,55.8117359559533,7.957386003966227e-13,-3.80292673356934,Argyll & Bute,Argyll,Jura
2183,"Colonsay, Dun Meadhonach, Argyll & Bute",141450,699990,-685912,7582832,-6.16164889555393,56.1224586760702,7.410981592514076e-13,-3.8029733558925094,Argyll & Bute,Argyll,Colonsay And Oronsay
2184,"Jura, Druim Loisgte, Argyll & Bute",156250,671120,-656561,7532868,-5.897988308438,55.8714540538835,8.338766324251048e-13,-3.8028955731054346,Argyll & Bute,Argyll,Jura
2185,"Jura, Ardmenish, An Dunan, Argyll & Bute",157850,673050,-653913,7536462,-5.87420289510983,55.8895618849539,8.437996358223705e-13,-3.8028876383186487,Argyll & Bute,Argyll,Jura
2187,"Caerau Clungwyn, Carmarthenshire (Caerau, Newchurch; Caerau Clyngwyn)",241100,223470,-479828,6779727,-4.31036396304637,51.8870407640879,1.8011935504082437e-12,-3.802323918570836,Carmarthenshire,Carmarthenshire,Newchurch and Merthyr
2188,"Merlin's Hill, Carmarthenshire (Merlin's Grove)",245500,221500,-472618,6776758,-4.24559993431587,51.8705794268661,1.8141782615698332e-12,-3.8023180233421128,Carmarthenshire,Carmarthenshire,Abergwili
2189,"Parc-y-Gaer, Abergwili, Carmarthenshire (Pant yr Ystrad)",247260,224990,-469947,6782501,-4.22160207121965,51.9024195782096,1.8298136850321878e-12,-3.8023109657921137,Carmarthenshire,Carmarthenshire,Abergwili
2190,"Parc-Castell, Llangeler, Carmarthenshire (Parc Castell)",241610,236300,-479662,6800568,-4.3088733390881,52.0024465449993,1.8159203936087395e-12,-3.8023172347603493,Carmarthenshire,Carmarthenshire,Llangeler
2191,"Castell, Pencader, Carmarthenshire (Banc)",244870,236340,-474381,6800799,-4.26143972200656,52.0037268658796,1.832291969434455e-12,-3.802309851225004,Carmarthenshire,Carmarthenshire,Llanfihangel-ar-Arth
2192,"Craig Gwrtheyrn, Carmarthenshire (Craig-Gwrtheyrn; Caer Gwrtheyrn)",243320,240270,-477093,6807107,-4.2858014575901,52.0385972699894,1.8215413916072602e-12,-3.802314694194058,Carmarthenshire,Carmarthenshire,Llanfihangel-ar-Arth
2193,"yr Hen Castell, Llanfihangel-Ar-Arth, Carmarthenshire (Hen Castell)",242080,241040,-479144,6808296,-4.30422061838027,52.0451626379401,1.8136556847212024e-12,-3.802318259997074,Carmarthenshire,Carmarthenshire,Llanfihangel-ar-arth
2194,"Castell Pant y Fen, Carmarthenshire",246160,240150,-472482,6807056,-4.24437526288567,52.0383148708566,1.835774114895993e-12,-3.80230828706439,Carmarthenshire,Carmarthenshire,Llanfihangel-ar-Arth
2195,"Castell Pyr, Llanllwni, Carmarthenshire",246900,240010,-471275,6806866,-4.23353242043826,52.0372620438599,1.839276222167186e-12,-3.802306716141616,Carmarthenshire,Carmarthenshire,Llanllwni
2196,"Cnoc Araich, Argyll & Bute",169250,609650,-627755,7425522,-5.63921933011513,55.3266475041109,7.09057522045666e-13,-3.8030018855432015,Argyll & Bute,Argyll,Southend
2197,"Sron Uamha, Argyll & Bute (Balemacruma)",161190,606030,-641523,7418421,-5.76290192335988,55.2903424309901,6.502535393148288e-13,-3.8030568197847905,Argyll & Bute,Argyll,Southend
2198,"y Fan, Carmarthenshire (Fan Camp)",267510,231450,-437479,6793918,-3.92993801429099,51.9656551969959,1.883215666142215e-12,-3.802287191362559,Carmarthenshire,Carmarthenshire,Llansadwrn
2199,"Pen-y-Gaer, Meidrim, Carmarthenshire (Bron-y-Gaer I)",230750,219280,-496324,6772392,-4.45855845785084,51.8463554367262,1.728773496597982e-12,-3.802357385747357,Carmarthenshire,Carmarthenshire,Meidrim
2201,"Castell-y-Gaer, Newchurch, Carmarthenshire",234420,219520,-490412,6772979,-4.40544434676514,51.8496124360513,1.7541974436385211e-12,-3.802345520950039,Carmarthenshire,Carmarthenshire,Newchurch and Merthyr
2202,"Allt-y-Cnap, Carmarthenshire",239500,218700,-482166,6771919,-4.33137495297575,51.8437302772272,1.779809213205769e-12,-3.8023336959955927,Carmarthenshire,Carmarthenshire,Carmarthen
2204,"Parc Cynog Farm, Carmarthenshire (Parccyn)",225450,209810,-504350,6756785,-4.53065264407836,51.759659682229,1.6527369465867094e-12,-3.802393655695099,Carmarthenshire,Carmarthenshire,Llanddowror
2205,"Llanstephan Castle, Carmarthenshire (Llansteffan Castle)",235140,210140,-488752,6757847,-4.39053652524912,51.7655620157879,1.7212820136056768e-12,-3.802360906380415,Carmarthenshire,Carmarthenshire,Llansteffan
2206,"Cullan Doon, Argyll & Bute",169950,617030,-627205,7438547,-5.63427494529913,55.3931573791327,7.421216835784517e-13,-3.802972459640323,Argyll & Bute,Argyll,Campbeltown
2207,"Castell Gorwyn, Castell Gorwyn Farm, Carmarthenshire (Parc y Castell)",230890,226070,-496469,6783398,-4.45985605631247,51.9073910042078,1.7432276906286583e-12,-3.8023506246393284,Carmarthenshire,Carmarthenshire,Trelech
2208,"Pen-y-Gar, Llanpumsaint, Carmarthenshire (Pen y Gaer; Pen y Gar)",239410,227670,-482777,6786447,-4.33685732803561,51.9242871598225,1.8004852012833899e-12,-3.8023242410706493,Carmarthenshire,Carmarthenshire,Llanpumsaint
2209,"Achnaclach, Argyll & Bute",168780,615454,-629111,7435670,-5.65140452598994,55.3784746931781,7.302508425458251e-13,-3.802982910924368,Argyll & Bute,Argyll,Campbeltown
2210,"Balloch Hill, Argyll & Bute (Bealloch Hill)",167770,617670,-631087,7439471,-5.66915306926767,55.3978696490543,7.34210224178958e-13,-3.802979411189238,Argyll & Bute,Argyll,Campbeltown
2211,"Pen y Gaer, Sarnau, Carmarthenshire (Sarnau)",231000,221010,-496015,6775207,-4.45577888620715,51.8619715191238,1.7350434269229078e-12,-3.8023544478203064,Carmarthenshire,Carmarthenshire,Meidrim
2212,"Pencaerau-Bach, Carmarthenshire",232280,223610,-494088,6779487,-4.43847158731214,51.8857135201716,1.7497263209486824e-12,-3.802347598296058,Carmarthenshire,Carmarthenshire,Trelech
2214,"Pen-y-Gaer, Abernant, Carmarthenshire",235600,223160,-488699,6778937,-4.39006169285792,51.8826604330656,1.7707198503677655e-12,-3.8023378781077852,Carmarthenshire,Carmarthenshire,Abernant
2215,"Cilcrug, Carmarthenshire",237000,224160,-486490,6780631,-4.3702120835554,51.8920550177528,1.7811431269236507e-12,-3.802333083573515,Carmarthenshire,Carmarthenshire,Abernant
2216,"Dinas Fawr, Llangeler, Carmarthenshire (Dinas Bran)",234520,238790,-491283,6804239,-4.41326831715698,52.0227450249606,1.7676737678303996e-12,-3.802339283182954,Carmarthenshire,Carmarthenshire,Llangeler
2217,"y Gaer Wen, Carmarthenshire",239530,236360,-483035,6800557,-4.33917606483687,52.0023879560807,1.8040657200677683e-12,-3.8023226118761637,Carmarthenshire,Carmarthenshire,Llangeler
2218,"Castell Henfryn, Carmarthenshire",238480,239130,-484882,6805003,-4.35576594578979,52.026966946251,1.7947081171974622e-12,-3.8023268747813614,Carmarthenshire,Carmarthenshire,Llangeler
2219,"Ranachan Hill, Argyll & Bute",168890,625000,-629799,7452470,-5.65758487136428,55.4641296618282,7.676879376994262e-13,-3.802950362461323,Argyll & Bute,Argyll,Campbeltown
2220,"Largiemore, Argyll & Bute (Ballergie Dun)",168120,625950,-631241,7454072,-5.67053034290506,55.4722843048209,7.67826635115653e-13,-3.802950244073669,Argyll & Bute,Argyll,Killean And Kilchenzie
2221,"Westport, Argyll & Bute",165500,626730,-635918,7455200,-5.71254737035165,55.4780297307865,7.589455690419136e-13,-3.802957856697322,Argyll & Bute,Argyll,Killean And Kilchenzie
2222,"Machrihanish, Argyll & Bute",163480,620660,-638894,7444326,-5.7392798021908,55.4226305668647,7.252551495454302e-13,-3.8029873466818733,Argyll & Bute,Argyll,Campbeltown
2223,"Killocraw, Argyll & Bute",165850,631050,-635709,7462846,-5.71066683983083,55.5169338368647,7.765316700164359e-13,-3.802942845077724,Argyll & Bute,Argyll,Killean And Kilchenzie
2224,"Caer Blaen Minog, Carmarthenshire",236280,235650,-488263,6799232,-4.38613928540807,51.9950606492447,1.7839193019632802e-12,-3.802331810068506,Carmarthenshire,Carmarthenshire,Llangeler
2227,"Gigha, Dun Chibhich, Argyll & Bute",164510,650070,-639874,7496323,-5.74809010928988,55.6868287178999,8.304981778395293e-13,-3.802898290520195,Argyll & Bute,Argyll,Killean And Kilchenzie
2228,"Top Castle, Carmarthenshire",219450,207730,-513897,6753084,-4.61641632060945,51.7390744590841,1.5885829033997569e-12,-3.802425227150022,Carmarthenshire,Carmarthenshire,Eglwyscummin
2229,"Glan-y-Mor Fort, Laugharne, Carmarthenshire",230630,211170,-496077,6759269,-4.45633314224589,51.7734677992232,1.6981053869743642e-12,-3.802371870298428,Carmarthenshire,Carmarthenshire,Laugharne Township
2230,"Woodreefe Castle, Carmarthenshire (Marros Castle; The Castle, Marros; The Castle, Woodreefe)",218420,208530,-515602,6754316,-4.63173515730055,51.7459269952439,1.581848900893207e-12,-3.8024285952718633,Carmarthenshire,Carmarthenshire,Eglwyscummin
2231,"Cwm-Felin Boeth, Carmarthenshire (Cwm-Felin Boeth; Drewfach)",218880,219110,-515477,6771446,-4.63060609805762,51.8411026679628,1.6214340487029703e-12,-3.8024089453835406,Carmarthenshire,Carmarthenshire,Henllanfallteg
2232,"Castle Lloyd Camp, Carmarthenshire (Castle-Lloyd Camp)",224100,209340,-506499,6755950,-4.5499554246129,51.7550154157669,1.6391703422133803e-12,-3.8024002557669276,Carmarthenshire,Carmarthenshire,Llanddowror
2233,"Clog-y-Fran, Carmarthenshire (Castell Hill)",224630,215850,-506011,6766502,-4.54557576929354,51.8136567171798,1.6692917779902325e-12,-3.8023856557554416,Carmarthenshire,Carmarthenshire,St Clears
2234,"Castell Pen-y-Coed, Carmarthenshire",224500,212770,-506047,6761515,-4.54590008626394,51.7859504181792,1.657227650707255e-12,-3.8023914797943084,Carmarthenshire,Carmarthenshire,Eglwyscummin
2235,"Gigha, Dunan An T-Seasgain, Argyll & Bute",164930,650670,-639190,7497426,-5.74193855042878,55.6924119921996,8.336440623748558e-13,-3.8028957599096445,Argyll & Bute,Argyll,Gigha And Cara
2236,"Kildalloig, Argyll & Bute",174560,618490,-619250,7441533,-5.56281624077837,55.4083908630114,7.686475764964786e-13,-3.8029495436671406,Argyll & Bute,Argyll,Campbeltown
2237,"Parc-y-Gaer, Colston, Carmarthenshire (Parc y Gaer; Pant Glas; Parccyn)",225880,210240,-503681,6757504,-4.52464401256885,51.7636560752427,1.658226703006499e-12,-3.802390996310282,Carmarthenshire,Carmarthenshire,Llanddowror
2238,"Castell Mawr, Trelech-A'R-Bettws, Carmarthenshire",227150,227580,-502600,6785638,-4.51492837973321,51.9198059910507,1.7137594595262163e-12,-3.8023644530003833,Carmarthenshire,Carmarthenshire,Trelech
2239,"Pencastell, Llanwinio, Carmarthenshire (Pen-y-Castell)",225710,228950,-505005,6787779,-4.53654014136503,51.9316625319832,1.7011292159844157e-12,-3.802370433614734,Carmarthenshire,Carmarthenshire,Llanwinio
2240,"Hafod Camp, Carmarthenshire",221800,222560,-510962,6777200,-4.59004544989236,51.87303011285,1.6580410010700305e-12,-3.8023910861631194,Carmarthenshire,Carmarthenshire,Llanboidy
2241,"Pen y Gaer Fawr, Penlan, Carmarthenshire (Pengare Vawr; Pangare Vach)",226000,220830,-504080,6774638,-4.52822712723422,51.8588173029512,1.6946005038378793e-12,-3.8023735379027945,Carmarthenshire,Carmarthenshire,Llangynin
2242,"Castell Bron Niwl, Carmarthenshire (Castell Bron-Niwl)",229930,222860,-497845,6778144,-4.47221429825371,51.8782642811244,1.7309661714519312e-12,-3.8023563574248143,Carmarthenshire,Carmarthenshire,Meidrim
2246,"Cae Castell, Llangathen, Carmarthenshire",259460,225090,-450224,6783243,-4.04443475434226,51.9065310109287,1.8586262320912877e-12,-3.8022980759310223,Carmarthenshire,Carmarthenshire,Llangathen
2248,"Castell Mawr, Llanwinio, Carmarthenshire",224620,227300,-506675,6785042,-4.55153670026144,51.9164995929279,1.6903175932411662e-12,-3.8023755791439684,Carmarthenshire,Carmarthenshire,Llanwinio
2249,"Carnawllon-Fawr, Carmarthenshire",248850,209880,-466641,6758123,-4.19190459437672,51.7670971931479,1.774961001006259e-12,-3.802335924744818,Carmarthenshire,Carmarthenshire,Llanelli Rural
2250,"Cefn Gaer, Carmarthenshire (Bron y Gaer; Bronygaer)",269920,232630,-433626,6795937,-3.89532662079155,51.9768282222698,1.8874681027577248e-12,-3.8022853196538575,Carmarthenshire,Carmarthenshire,Llansadwrn
2251,"Dan Lan y Castell, Carmarthenshire",236400,216650,-487064,6768439,-4.37536616659974,51.8244141692294,1.7564356187827437e-12,-3.802344482528384,Carmarthenshire,Carmarthenshire,Llangynog
2253,"Coygan Camp, Carmarthenshire",228420,209140,-499527,6755868,-4.48733047771168,51.7545594441538,1.6727941364137026e-12,-3.8023839707819187,Carmarthenshire,Carmarthenshire,Laugharne Township
2254,"Court Wood, Carmarthenshire",242400,202100,-476645,6745240,-4.28177638527972,51.6954211712289,1.7078290390113047e-12,-3.8023672570844727,Carmarthenshire,Carmarthenshire,Pembury and Burry Port Town
2255,"Allt Clog-y-Fran, Carmarthenshire (Allt Glog-y-Fran)",224250,215390,-506598,6765737,-4.55084925730374,51.8094054798999,1.6644223112688897e-12,-3.8023880027766426,Carmarthenshire,Carmarthenshire,St Clears
2257,"Parc y Gaer, Carmarthen, Carmarthenshire",241400,222200,-479278,6777685,-4.3054245548971,51.8757168412616,1.7993717643578186e-12,-3.802324748189458,Carmarthenshire,Carmarthenshire,Carmarthen
2258,"Blaen-Maes, Pencarreg, Carmarthenshire (Frondeg Blaen-Maes)",254250,245300,-459606,6815830,-4.12871501230196,52.0867723187578,1.8615557358999116e-12,-3.802296773629597,Carmarthenshire,Carmarthenshire,Pencarreg
2259,"Danycerrig, Carmarthenshire (Dan y Cerig; Dan-y-Cerig; Cerig Fawr)",242600,225450,-477504,6783012,-4.28949101273514,51.9052545501546,1.8124660531768392e-12,-3.802318798922996,Carmarthenshire,Carmarthenshire,Bronwydd
2260,"Cefn Crug, Carmarthenshire (Ystrdwal)",278600,235500,-419678,6800955,-3.77003435974537,52.0045853519202,1.897223028831707e-12,-3.8022810377419836,Carmarthenshire,Carmarthenshire,Llandovery
2261,"Glenehervie, Argyll & Bute (Polliwilline; Glenhervie)",173980,610840,-619579,7428040,-5.56577531468044,55.3395160448886,7.377065544419673e-13,-3.802976332298857,Argyll & Bute,Argyll,Southend
2262,"Kildonan Point, Argyll & Bute",178240,627150,-613560,7457108,-5.51170622797237,55.4877387821837,8.117180598172503e-13,-3.802913546464697,Argyll & Bute,Argyll,Campbeltown
2263,"Baraskomill, Argyll & Bute",173680,621520,-621068,7446784,-5.57914698831455,55.4351591662211,7.756399582959598e-13,-3.802943600184019,Argyll & Bute,Argyll,Campbeltown
2264,"Ballywilline Hill, Argyll & Bute",171700,623860,-624758,7450722,-5.61229593171791,55.455225264107,7.756229516432471e-13,-3.802943614591562,Argyll & Bute,Argyll,Campbeltown
2265,"Belfield, Argyll & Bute (Craighuller)",172920,621230,-622376,7446205,-5.59089811105752,55.4322067761181,7.713611819442411e-13,-3.8029472324043914,Argyll & Bute,Argyll,Campbeltown
2266,"Saddell House, Argyll & Bute (Saddell House Policies)",179480,632070,-611816,7465893,-5.49603299691853,55.5324264260689,8.29747191394431e-13,-3.8028988956728367,Argyll & Bute,Argyll,Saddell And Skipness
2267,"Killean, Argyll & Bute",170200,644770,-629327,7487482,-5.65333849638868,55.6420306282234,8.366160165064359e-13,-3.8028933756709775,Argyll & Bute,Argyll,Killean And Kilchenzie
2268,"Dun Skeig, Argyll & Bute",175770,657210,-620629,7510033,-5.57520118334481,55.7561916747522,8.764138241416866e-13,-3.8028620340643466,Argyll & Bute,Argyll,Kilcalmonell
2270,"Castell y Waun, Carmarthenshire (Tregadogan; Castellywaun)",231400,217970,-495204,6770307,-4.44849240120601,51.8347845911146,1.7295533572732519e-12,-3.8023570198975083,Carmarthenshire,Carmarthenshire,St Clears
2271,"Allt Abercothi, Carmarthenshire (Pont Ar Gothi)",250630,220920,-464302,6776071,-4.17089220217718,51.8667664428735,1.828210001351681e-12,-3.802311687615322,Carmarthenshire,Carmarthenshire,Llanegwad
2272,"Mandinam, Carmarthenshire",273820,228080,-427122,6788713,-3.83690427396214,51.9368403890355,1.8783594777139834e-12,-3.8022893326271165,Carmarthenshire,Carmarthenshire,Llangadog
2273,"Sugar Loaf, Carmarthenshire",283480,242780,-412044,6812984,-3.70145757282694,52.0710562550005,1.9087044868830815e-12,-3.802276018715116,Carmarthenshire,Carmarthenshire,Llanfair-ar-y-Bryn
2275,"Cefnbenydd, Carmarthenshire",271660,232630,-430807,6796010,-3.87000773835765,51.9772330958629,1.888606302979296e-12,-3.8022848192028444,Carmarthenshire,Carmarthenshire,Llanwrda
2276,"Gilman Point and Napps Circle, Carmarthenshire (Gilman Camp; Nappo Camp; Napps Circle; Napps Camp; Napp's Head; Napp's Head Camp)",222830,207650,-508449,6753148,-4.56747476813577,51.7394350191052,1.619997031039969e-12,-3.802409652490938,Carmarthenshire,Carmarthenshire,Eglwyscummin
2277,"Maes Ifan, Carmarthenshire",257420,229500,-453727,6790302,-4.0758970856469,51.9456365808849,1.865966763659601e-12,-3.802294815568736,Carmarthenshire,Carmarthenshire,Llanfynydd
2279,"Castell Bach, Llanrhystyd, Ceredigion (Castell Gwarfelin)",253880,268870,-461339,6854267,-4.14428022363786,52.2984349601009,1.7703296561953095e-12,-3.8023380579942043,Ceredigion,Cardiganshire,Llanrhystyd Haminiog
2280,"Castell Mawr, Ceredigion (Castell-Mawr)",253750,268640,-461540,6853885,-4.14608529208157,52.2963339992059,1.7709578954007108e-12,-3.802337768379164,Ceredigion,Cardiganshire,Llanrhystyd Haminiog
2281,"Ardpatrick, Cnoc Breac, Argyll & Bute",174480,659800,-623150,7514510,-5.59785614324472,55.7788182788044,8.78162185545063e-13,-3.8028606814595,Argyll & Bute,Argyll,South Knapdale
2282,"Dun Mor, Argyll & Bute",179250,661920,-614892,7518710,-5.52367152165553,55.8000313499712,8.861543839477974e-13,-3.8028545235219275,Argyll & Bute,Argyll,South Knapdale
2283,"Dun na H-Earb, Argyll & Bute",171160,663150,-629344,7520149,-5.65349381689796,55.8072982009398,8.766092922289239e-13,-3.8028618827434193,Argyll & Bute,Argyll,South Knapdale
2284,"Dun na Doide, Argyll & Bute",170470,676880,-631861,7544510,-5.67610555884954,55.9300825627687,8.86523260457427e-13,-3.8028542402950727,Argyll & Bute,Argyll,South Knapdale
2285,"Castell Olwen, Ceredigion",258006,249252,-453692,6822443,-4.07558238873488,52.1232571988858,1.8669559133119222e-12,-3.802294376952432,Ceredigion,Cardiganshire,Lampeter Rural
2286,"Gaer-Wen, Llangranog, Ceredigion (Garn Wen)",234630,256300,-492051,6832749,-4.42016982734647,52.1800653541448,1.7057660104528744e-12,-3.802368234230316,Ceredigion,Cardiganshire,Llangrannog
2287,"a' Chrannag, Argyll & Bute",172770,675890,-627679,7542963,-5.63853590801664,55.9222974790448,8.894110300505541e-13,-3.802852026035381,Argyll & Bute,Argyll,South Knapdale
2288,"Gaer Wen, Pen-y-Graig, Ceredigion (Garn Wen, Llandysul)",239630,247070,-483433,6817978,-4.34274950105334,52.0986279671346,1.7844423895551476e-12,-3.8023315702779836,Ceredigion,Cardiganshire,Llandysul
2289,"Foel y Mwnt, Ceredigion",219300,252050,-516732,6824950,-4.64188003033177,52.137085904762,1.56358024287708e-12,-3.802437786188099,Ceredigion,Cardiganshire,Y Verwig
2290,"Dun a' Chaisteil, Argyll & Bute",171370,677940,-630361,7546484,-5.66262842839098,55.940015800026,8.880747930768222e-13,-3.802853049964078,Argyll & Bute,Argyll,North Knapdale
2291,"Dun a' Bhuilg, Argyll & Bute",170380,674790,-631823,7540778,-5.67576682122387,55.9112996742187,8.856234089810221e-13,-3.802854931362142,Argyll & Bute,Argyll,South Knapdale
2292,"Sithean Buidhe, Argyll & Bute",172100,674320,-628723,7540104,-5.64791147910992,55.9079027619656,8.880719670216756e-13,-3.8028530521308244,Argyll & Bute,Argyll,South Knapdale
2293,"Thornbury, Oxfordshire (Binsey)",448620,208000,-144362,6758380,-1.29682316700575,51.7685276421513,9.57862553971273e-13,-3.8028010264527183,Oxfordshire,Berkshire,Oxford
2294,"Rubha Cladh Eoin, Argyll & Bute (Loch Sween; Port Lunna)",176120,686000,-622659,7561308,-5.59343913777248,56.0145271697609,8.8836417434818e-13,-3.802852828121338,Argyll & Bute,Argyll,North Knapdale
2295,"Ynys Lochtyn, Ceredigion (Ynyslochdin)",231470,255330,-497137,6830994,-4.46586065887789,52.1703958329976,1.6817818450866845e-12,-3.8023796586927654,Ceredigion,Cardiganshire,Llangrannog
2296,"Castell Nantperchellan, Ceredigion",217300,243300,-519459,6810591,-4.66637774120494,52.057844474848,1.5800754200280488e-12,-3.8024294840654895,Ceredigion,Cardiganshire,Cardigan
