Main_Atlas_Number,Main_Display_Name,Main_X,Main_Y,Location_X,Location_Y,Location_Longitude,Location_Latitude,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
2205,"Llanstephan Castle, Carmarthenshire (Llansteffan Castle)",235140,210140,-488752,6757847,-4.39053652524912,51.7655620157879,1.7212820136056778e-12,-3.802361411972469,Carmarthenshire,Carmarthenshire,Llansteffan
2206,"Cullan Doon, Argyll & Bute",169950,617030,-627205,7438547,-5.63427494529913,55.3931573791327,7.421216835784486e-13,-3.8029729658232765,Argyll & Bute,Argyll,Campbeltown
2207,"Castell Gorwyn, Castell Gorwyn Farm, Carmarthenshire (Parc y Castell)",230890,226070,-496469,6783398,-4.45985605631247,51.9073910042078,1.7432276906286605e-12,-3.8023511302215964,Carmarthenshire,Carmarthenshire,Trelech
2208,"Pen-y-Gar, Llanpumsaint, Carmarthenshire (Pen y Gaer; Pen y Gar)",239410,227670,-482777,6786447,-4.33685732803561,51.9242871598225,1.8004852012833774e-12,-3.8023247466278267,Carmarthenshire,Carmarthenshire,Llanpumsaint
2209,"Achnaclach, Argyll & Bute",168780,615454,-629111,7435670,-5.65140452598994,55.3784746931781,7.302508425458239e-13,-3.802983417117583,Argyll & Bute,Argyll,Campbeltown
2210,"Balloch Hill, Argyll & Bute (Bealloch Hill)",167770,617670,-631087,7439471,-5.66915306926767,55.3978696490543,7.342102241789579e-13,-3.802979917379016,Argyll & Bute,Argyll,Campbeltown
2211,"Pen y Gaer, Sarnau, Carmarthenshire (Sarnau)",231000,221010,-496015,6775207,-4.45577888620715,51.8619715191238,1.7350434269229043e-12,-3.8023549534062124,Carmarthenshire,Carmarthenshire,Meidrim
2212,"Pencaerau-Bach, Carmarthenshire",232280,223610,-494088,6779487,-4.43847158731214,51.8857135201716,1.749726320948679e-12,-3.8023481038754463,Carmarthenshire,Carmarthenshire,Trelech
2214,"Pen-y-Gaer, Abernant, Carmarthenshire",235600,223160,-488699,6778937,-4.39006169285792,51.8826604330656,1.7707198503677653e-12,-3.8023383836779274,Carmarthenshire,Carmarthenshire,Abernant
2215,"Cilcrug, Carmarthenshire",237000,224160,-486490,6780631,-4.3702120835554,51.8920550177528,1.7811431269236483e-12,-3.8023335891390984,Carmarthenshire,Carmarthenshire,Abernant
2216,"Dinas Fawr, Llangeler, Carmarthenshire (Dinas Bran)",234520,238790,-491283,6804239,-4.41326831715698,52.0227450249606,1.767673767830395e-12,-3.8023397887544323,Carmarthenshire,Carmarthenshire,Llangeler
2217,"y Gaer Wen, Carmarthenshire",239530,236360,-483035,6800557,-4.33917606483687,52.0023879560807,1.804065720067758e-12,-3.802323117431793,Carmarthenshire,Carmarthenshire,Llangeler
2218,"Castell Henfryn, Carmarthenshire",238480,239130,-484882,6805003,-4.35576594578979,52.026966946251,1.7947081171974487e-12,-3.8023273803410422,Carmarthenshire,Carmarthenshire,Llangeler
2219,"Ranachan Hill, Argyll & Bute",168890,625000,-629799,7452470,-5.65758487136428,55.4641296618282,7.676879376994262e-13,-3.8029508686225997,Argyll & Bute,Argyll,Campbeltown
2220,"Largiemore, Argyll & Bute (Ballergie Dun)",168120,625950,-631241,7454072,-5.67053034290506,55.4722843048209,7.678266351156546e-13,-3.80295075023483,Argyll & Bute,Argyll,Killean And Kilchenzie
2221,"Westport, Argyll & Bute",165500,626730,-635918,7455200,-5.71254737035165,55.4780297307865,7.589455690419136e-13,-3.802958362865948,Argyll & Bute,Argyll,Killean And Kilchenzie
2222,"Machrihanish, Argyll & Bute",163480,620660,-638894,7444326,-5.7392798021908,55.4226305668647,7.252551495454295e-13,-3.8029878528794456,Argyll & Bute,Argyll,Campbeltown
2223,"Killocraw, Argyll & Bute",165850,631050,-635709,7462846,-5.71066683983083,55.5169338368647,7.76531670016434e-13,-3.802943351231633,Argyll & Bute,Argyll,Killean And Kilchenzie
2224,"Caer Blaen Minog, Carmarthenshire",236280,235650,-488263,6799232,-4.38613928540807,51.9950606492447,1.783919301963277e-12,-3.8023323156328783,Carmarthenshire,Carmarthenshire,Llangeler
2227,"Gigha, Dun Chibhich, Argyll & Bute",164510,650070,-639874,7496323,-5.74809010928988,55.6868287178999,8.304981778395307e-13,-3.802898796630495,Argyll & Bute,Argyll,Killean And Kilchenzie
2228,"Top Castle, Carmarthenshire",219450,207730,-513897,6753084,-4.61641632060945,51.7390744590841,1.5885829033997555e-12,-3.8024257328033984,Carmarthenshire,Carmarthenshire,Eglwyscummin
2229,"Glan-y-Mor Fort, Laugharne, Carmarthenshire",230630,211170,-496077,6759269,-4.45633314224589,51.7734677992232,1.6981053869743559e-12,-3.802372375900921,Carmarthenshire,Carmarthenshire,Laugharne Township
2230,"Woodreefe Castle, Carmarthenshire (Marros Castle; The Castle, Marros; The Castle, Woodreefe)",218420,208530,-515602,6754316,-4.63173515730055,51.7459269952439,1.5818489008932072e-12,-3.8024291009284563,Carmarthenshire,Carmarthenshire,Eglwyscummin
2231,"Cwm-Felin Boeth, Carmarthenshire (Cwm-Felin Boeth; Drewfach)",218880,219110,-515477,6771446,-4.63060609805762,51.8411026679628,1.6214340487029705e-12,-3.802409451021377,Carmarthenshire,Carmarthenshire,Henllanfallteg
2232,"Castle Lloyd Camp, Carmarthenshire (Castle-Lloyd Camp)",224100,209340,-506499,6755950,-4.5499554246129,51.7550154157669,1.6391703422133763e-12,-3.8024007613964748,Carmarthenshire,Carmarthenshire,Llanddowror
2233,"Clog-y-Fran, Carmarthenshire (Castell Hill)",224630,215850,-506011,6766502,-4.54557576929354,51.8136567171798,1.6692917779902323e-12,-3.8023861613710697,Carmarthenshire,Carmarthenshire,St Clears
2234,"Castell Pen-y-Coed, Carmarthenshire",224500,212770,-506047,6761515,-4.54590008626394,51.7859504181792,1.6572276507072516e-12,-3.802391985415488,Carmarthenshire,Carmarthenshire,Eglwyscummin
2235,"Gigha, Dunan An T-Seasgain, Argyll & Bute",164930,650670,-639190,7497426,-5.74193855042878,55.6924119921996,8.336440623748605e-13,-3.8028962660174703,Argyll & Bute,Argyll,Gigha And Cara
2236,"Kildalloig, Argyll & Bute",174560,618490,-619250,7441533,-5.56281624077837,55.4083908630114,7.686475764964794e-13,-3.802950049827615,Argyll & Bute,Argyll,Campbeltown
2237,"Parc-y-Gaer, Colston, Carmarthenshire (Parc y Gaer; Pant Glas; Parccyn)",225880,210240,-503681,6757504,-4.52464401256885,51.7636560752427,1.6582267030064917e-12,-3.8023915019310004,Carmarthenshire,Carmarthenshire,Llanddowror
2238,"Castell Mawr, Trelech-A'R-Bettws, Carmarthenshire",227150,227580,-502600,6785638,-4.51492837973321,51.9198059910507,1.7137594595262157e-12,-3.8023649585958137,Carmarthenshire,Carmarthenshire,Trelech
2239,"Pencastell, Llanwinio, Carmarthenshire (Pen-y-Castell)",225710,228950,-505005,6787779,-4.53654014136503,51.9316625319832,1.7011292159844218e-12,-3.8023709392158596,Carmarthenshire,Carmarthenshire,Llanwinio
2240,"Hafod Camp, Carmarthenshire",221800,222560,-510962,6777200,-4.59004544989236,51.87303011285,1.6580410010700325e-12,-3.8023915917839233,Carmarthenshire,Carmarthenshire,Llanboidy
2241,"Pen y Gaer Fawr, Penlan, Carmarthenshire (Pengare Vawr; Pangare Vach)",226000,220830,-504080,6774638,-4.52822712723422,51.8588173029512,1.6946005038378765e-12,-3.802374043506877,Carmarthenshire,Carmarthenshire,Llangynin
2242,"Castell Bron Niwl, Carmarthenshire (Castell Bron-Niwl)",229930,222860,-497845,6778144,-4.47221429825371,51.8782642811244,1.7309661714519189e-12,-3.8023568630125375,Carmarthenshire,Carmarthenshire,Meidrim
2246,"Cae Castell, Llangathen, Carmarthenshire",259460,225090,-450224,6783243,-4.04443475434226,51.9065310109287,1.858626232091285e-12,-3.802298581463347,Carmarthenshire,Carmarthenshire,Llangathen
2248,"Castell Mawr, Llanwinio, Carmarthenshire",224620,227300,-506675,6785042,-4.55153670026144,51.9164995929279,1.6903175932411624e-12,-3.8023760847499948,Carmarthenshire,Carmarthenshire,Llanwinio
2249,"Carnawllon-Fawr, Carmarthenshire",248850,209880,-466641,6758123,-4.19190459437672,51.7670971931479,1.774961001006262e-12,-3.8023364303131024,Carmarthenshire,Carmarthenshire,Llanelli Rural
2250,"Cefn Gaer, Carmarthenshire (Bron y Gaer; Bronygaer)",269920,232630,-433626,6795937,-3.89532662079155,51.9768282222698,1.8874681027577195e-12,-3.8022858251740757,Carmarthenshire,Carmarthenshire,Llansadwrn
2251,"Dan Lan y Castell, Carmarthenshire",236400,216650,-487064,6768439,-4.37536616659974,51.8244141692294,1.7564356187827472e-12,-3.8023449881048084,Carmarthenshire,Carmarthenshire,Llangynog
2253,"Coygan Camp, Carmarthenshire",228420,209140,-499527,6755868,-4.48733047771168,51.7545594441538,1.6727941364136992e-12,-3.802384476395941,Carmarthenshire,Carmarthenshire,Laugharne Township
2254,"Court Wood, Carmarthenshire",242400,202100,-476645,6745240,-4.28177638527972,51.6954211712289,1.7078290390112938e-12,-3.8023677626825725,Carmarthenshire,Carmarthenshire,Pembury and Burry Port Town
2255,"Allt Clog-y-Fran, Carmarthenshire (Allt Glog-y-Fran)",224250,215390,-506598,6765737,-4.55084925730374,51.8094054798999,1.6644223112688869e-12,-3.8023885083945075,Carmarthenshire,Carmarthenshire,St Clears
2257,"Parc y Gaer, Carmarthen, Carmarthenshire",241400,222200,-479278,6777685,-4.3054245548971,51.8757168412616,1.799371764357813e-12,-3.8023252537471177,Carmarthenshire,Carmarthenshire,Carmarthen
2258,"Blaen-Maes, Pencarreg, Carmarthenshire (Frondeg Blaen-Maes)",254250,245300,-459606,6815830,-4.12871501230196,52.0867723187578,1.861555735899915e-12,-3.8022972791606855,Carmarthenshire,Carmarthenshire,Pencarreg
2259,"Danycerrig, Carmarthenshire (Dan y Cerig; Dan-y-Cerig; Cerig Fawr)",242600,225450,-477504,6783012,-4.28949101273514,51.9052545501546,1.8124660531768372e-12,-3.8023193044750014,Carmarthenshire,Carmarthenshire,Bronwydd
2260,"Cefn Crug, Carmarthenshire (Ystrdwal)",278600,235500,-419678,6800955,-3.77003435974537,52.0045853519202,1.8972230288316953e-12,-3.80228154325814,Carmarthenshire,Carmarthenshire,Llandovery
2261,"Glenehervie, Argyll & Bute (Polliwilline; Glenhervie)",173980,610840,-619579,7428040,-5.56577531468044,55.3395160448886,7.377065544419667e-13,-3.802976838485612,Argyll & Bute,Argyll,Southend
2262,"Kildonan Point, Argyll & Bute",178240,627150,-613560,7457108,-5.51170622797237,55.4877387821837,8.117180598172487e-13,-3.802914052589917,Argyll & Bute,Argyll,Campbeltown
2263,"Baraskomill, Argyll & Bute",173680,621520,-621068,7446784,-5.57914698831455,55.4351591662211,7.756399582959594e-13,-3.8029441063386678,Argyll & Bute,Argyll,Campbeltown
2264,"Ballywilline Hill, Argyll & Bute",171700,623860,-624758,7450722,-5.61229593171791,55.455225264107,7.756229516432485e-13,-3.802944120746225,Argyll & Bute,Argyll,Campbeltown
2265,"Belfield, Argyll & Bute (Craighuller)",172920,621230,-622376,7446205,-5.59089811105752,55.4322067761181,7.713611819442418e-13,-3.8029477385626,Argyll & Bute,Argyll,Campbeltown
2266,"Saddell House, Argyll & Bute (Saddell House Policies)",179480,632070,-611816,7465893,-5.49603299691853,55.5324264260689,8.297471913944328e-13,-3.8028994017837277,Argyll & Bute,Argyll,Saddell And Skipness
2267,"Killean, Argyll & Bute",170200,644770,-629327,7487482,-5.65333849638868,55.6420306282234,8.36616016506434e-13,-3.802893881776473,Argyll & Bute,Argyll,Killean And Kilchenzie
2268,"Dun Skeig, Argyll & Bute",175770,657210,-620629,7510033,-5.57520118334481,55.7561916747522,8.764138241416827e-13,-3.8028625401392366,Argyll & Bute,Argyll,Kilcalmonell
2270,"Castell y Waun, Carmarthenshire (Tregadogan; Castellywaun)",231400,217970,-495204,6770307,-4.44849240120601,51.8347845911146,1.7295533572732397e-12,-3.802357525485862,Carmarthenshire,Carmarthenshire,St Clears
2271,"Allt Abercothi, Carmarthenshire (Pont Ar Gothi)",250630,220920,-464302,6776071,-4.17089220217718,51.8667664428735,1.8282100013516745e-12,-3.802312193160572,Carmarthenshire,Carmarthenshire,Llanegwad
2272,"Mandinam, Carmarthenshire",273820,228080,-427122,6788713,-3.83690427396214,51.9368403890355,1.8783594777139765e-12,-3.8022898381511423,Carmarthenshire,Carmarthenshire,Llangadog
2273,"Sugar Loaf, Carmarthenshire",283480,242780,-412044,6812984,-3.70145757282694,52.0710562550005,1.9087044868830754e-12,-3.802276524226512,Carmarthenshire,Carmarthenshire,Llanfair-ar-y-Bryn
2275,"Cefnbenydd, Carmarthenshire",271660,232630,-430807,6796010,-3.87000773835765,51.9772330958629,1.8886063029792904e-12,-3.802285324722588,Carmarthenshire,Carmarthenshire,Llanwrda
2276,"Gilman Point and Napps Circle, Carmarthenshire (Gilman Camp; Nappo Camp; Napps Circle; Napps Camp; Napp's Head; Napp's Head Camp)",222830,207650,-508449,6753148,-4.56747476813577,51.7394350191052,1.6199970310399634e-12,-3.8024101581294487,Carmarthenshire,Carmarthenshire,Eglwyscummin
2277,"Maes Ifan, Carmarthenshire",257420,229500,-453727,6790302,-4.0758970856469,51.9456365808849,1.865966763659604e-12,-3.8022953210979655,Carmarthenshire,Carmarthenshire,Llanfynydd
2279,"Castell Bach, Llanrhystyd, Ceredigion (Castell Gwarfelin)",253880,268870,-461339,6854267,-4.14428022363786,52.2984349601009,1.770329656195311e-12,-3.8023385635645175,Ceredigion,Cardiganshire,Llanrhystyd Haminiog
2280,"Castell Mawr, Ceredigion (Castell-Mawr)",253750,268640,-461540,6853885,-4.14608529208157,52.2963339992059,1.7709578954007132e-12,-3.8023382739492018,Ceredigion,Cardiganshire,Llanrhystyd Haminiog
2281,"Ardpatrick, Cnoc Breac, Argyll & Bute",174480,659800,-623150,7514510,-5.59785614324472,55.7788182788044,8.781621855450642e-13,-3.80286118753307,Argyll & Bute,Argyll,South Knapdale
2282,"Dun Mor, Argyll & Bute",179250,661920,-614892,7518710,-5.52367152165553,55.8000313499712,8.861543839477958e-13,-3.80285502958949,Argyll & Bute,Argyll,South Knapdale
2283,"Dun na H-Earb, Argyll & Bute",171160,663150,-629344,7520149,-5.65349381689796,55.8072982009398,8.76609292228926e-13,-3.802862388818162,Argyll & Bute,Argyll,South Knapdale
2284,"Dun na Doide, Argyll & Bute",170470,676880,-631861,7544510,-5.67610555884954,55.9300825627687,8.865232604574265e-13,-3.8028547463623594,Argyll & Bute,Argyll,South Knapdale
2285,"Castell Olwen, Ceredigion",258006,249252,-453692,6822443,-4.07558238873488,52.1232571988858,1.8669559133119254e-12,-3.8022948824812457,Ceredigion,Cardiganshire,Lampeter Rural
2286,"Gaer-Wen, Llangranog, Ceredigion (Garn Wen)",234630,256300,-492051,6832749,-4.42016982734647,52.1800653541448,1.7057660104528722e-12,-3.8023687398293466,Ceredigion,Cardiganshire,Llangrannog
2287,"a' Chrannag, Argyll & Bute",172770,675890,-627679,7542963,-5.63853590801664,55.9222974790448,8.89411030050556e-13,-3.802852532100508,Argyll & Bute,Argyll,South Knapdale
2288,"Gaer Wen, Pen-y-Graig, Ceredigion (Garn Wen, Llandysul)",239630,247070,-483433,6817978,-4.34274950105334,52.0986279671346,1.7844423895551464e-12,-3.802332075842128,Ceredigion,Cardiganshire,Llandysul
2289,"Foel y Mwnt, Ceredigion",219300,252050,-516732,6824950,-4.64188003033177,52.137085904762,1.5635802428770797e-12,-3.8024382918534703,Ceredigion,Cardiganshire,Y Verwig
2290,"Dun a' Chaisteil, Argyll & Bute",171370,677940,-630361,7546484,-5.66262842839098,55.940015800026,8.880747930768236e-13,-3.802853556030204,Argyll & Bute,Argyll,North Knapdale
2291,"Dun a' Bhuilg, Argyll & Bute",170380,674790,-631823,7540778,-5.67576682122387,55.9112996742187,8.856234089810265e-13,-3.802855437430103,Argyll & Bute,Argyll,South Knapdale
2292,"Sithean Buidhe, Argyll & Bute",172100,674320,-628723,7540104,-5.64791147910992,55.9079027619656,8.880719670216775e-13,-3.802853558196952,Argyll & Bute,Argyll,South Knapdale
2293,"Thornbury, Oxfordshire (Binsey)",448620,208000,-144362,6758380,-1.29682316700575,51.7685276421513,9.578625539712715e-13,-3.802801532468178,Oxfordshire,Berkshire,Oxford
2294,"Rubha Cladh Eoin, Argyll & Bute (Loch Sween; Port Lunna)",176120,686000,-622659,7561308,-5.59343913777248,56.0145271697609,8.883641743481805e-13,-3.802853334187247,Argyll & Bute,Argyll,North Knapdale
2295,"Ynys Lochtyn, Ceredigion (Ynyslochdin)",231470,255330,-497137,6830994,-4.46586065887789,52.1703958329976,1.681781845086681e-12,-3.8023801643026784,Ceredigion,Cardiganshire,Llangrannog
2296,"Castell Nantperchellan, Ceredigion",217300,243300,-519459,6810591,-4.66637774120494,52.057844474848,1.580075420028043e-12,-3.802429989722931,Ceredigion,Cardiganshire,Cardigan
2297,"Caer Penrhos, Ceredigion (Caer Pen-Rhos; Castell Penrhos)",255200,269550,-459218,6855443,-4.12522955259286,52.3048939687978,1.7736025351122243e-12,-3.802337055612613,Ceredigion,Cardiganshire,Llanrhystyd Mefenydd
2298,"Pendinas Lochtyn, Ceredigion (Pen Dinas Lochtyn; Pendinaslochtyn; Pendinaslochdin; Pendinaslochdyn)",231550,254850,-496981,6830216,-4.46445362225847,52.1661087658493,1.685168785401576e-12,-3.802378543734776,Ceredigion,Cardiganshire,Llangrannog
2299,"Castell Blaen-Igau, Ceredigion",234150,250600,-492522,6823433,-4.42439897263491,52.1287204971917,1.7294391195822784e-12,-3.8023575790697306,Ceredigion,Cardiganshire,Penbryn
2300,"Llangranog, Ceredigion",231100,253910,-497660,6828659,-4.47055890620431,52.1575278569706,1.6858509497875647e-12,-3.8023782176264134,Ceredigion,Cardiganshire,Llangrannog
2301,"Gaer Lwyd, Ceredigion",230140,252400,-499137,6826145,-4.48382345394416,52.1436701097523,1.684267403292163e-12,-3.802378974789359,Ceredigion,Cardiganshire,Penbryn
2302,"Pen Coed-Foel Camp, Ceredigion (Pencoed y Foel)",242470,242770,-478600,6811129,-4.29933665784357,52.0608152101423,1.8128900275526283e-12,-3.8023191123763898,Ceredigion,Cardiganshire,Llandyssul
2303,"Castell Gwynionydd, Ceredigion (Coedfon)",242390,242050,-478693,6809954,-4.30017020729066,52.0543242978753,1.813748643195051e-12,-3.8023187234475344,Ceredigion,Cardiganshire,Llandyssul
2304,"Cwm Castell, Ceredigion",246940,255440,-471982,6831992,-4.23988768935798,52.175894072938,1.799465937298097e-12,-3.802325210846722,Ceredigion,Cardiganshire,Llanarth
2306,"Kncoklane, Sligo (Ballineden)",555871,844699,-966116,7236544,-8.67876399285844,54.3490616041452,3.223880768733303e-13,-3.8034592817882205,Sligo,Sligo,Ballineden
2307,"Castell Bach, Cwm Tydi, Ceredigion (Castell-Bach)",236040,258090,-489854,6835745,-4.40043276527097,52.1965654418695,1.7081848014411375e-12,-3.8023675942648354,Ceredigion,Cardiganshire,Llandyssiliogogo
2308,"Castell Bach, Penbryn, Ceredigion (Castell-Bach, Penbryn)",230250,253520,-499020,6827976,-4.48277733435477,52.1537640087288,1.6796074470716077e-12,-3.802381205967393,Ceredigion,Cardiganshire,Penbryn
2309,"Caer Cadwgan, Cellan, Ceredigion (Caer Morrice; Gelli-Gaer Hillfort)",262240,247950,-446753,6820516,-4.01324959732024,52.1126305970219,1.8808992386891858e-12,-3.8022887177716007,Ceredigion,Cardiganshire,Llanfair Clydogan
2310,"Castell Goetre, Ceredigion (Castell Goedtref)",260320,250950,-450009,6825316,-4.04250227065531,52.1391035830018,1.8704843698209e-12,-3.802293319258781,Ceredigion,Cardiganshire,Llanfair Clydogau
2311,"Mynachlog-Uchaf, Ceredigion",240790,252150,-481814,6826313,-4.32820720043318,52.1445981667992,1.7741689032321395e-12,-3.802336794871441,Ceredigion,Cardiganshire,Llandyssiliogogo
2312,"Mullaghmore, Sligo",569384,856916,-943119,7257726,-8.47218445556336,54.4598215600752,3.040861041571547e-13,-3.8034895406195695,Sligo,Sligo,Mullaghmore
2313,"Ballyconnell, Sligo (Duneel)",556415,846279,-965210,7239264,-8.67062832682596,54.363304333958,3.2027157374557975e-13,-3.8034627152183997,Sligo,Sligo,Ballyconnell
2314,"y Gaer, Ciliau Aeron, Ceredigion",249950,258520,-467238,6837167,-4.19726705243098,52.2043919648019,1.8028809175272332e-12,-3.802323656272698,Ceredigion,Cardiganshire,Ciliau Aeron
2315,"Castell Moeddyn, Ceredigion (Castell Moedidn)",248500,251940,-469271,6826364,-4.21552911225099,52.1448812060387,1.8211140619056506e-12,-3.8023153926827318,Ceredigion,Cardiganshire,Llanarth
2316,"Castell Moeddyn Fach, Ceredigion (Castell Moedd Yn Fach; Castell Moeddin Fach)",247490,251420,-470886,6825467,-4.23004424871529,52.1399315149871,1.817606312129042e-12,-3.8023169777044665,Ceredigion,Cardiganshire,Llanarth
2318,"New Cross Camp, Ceredigion (Gors Hillfort; Cefn y Gaer)",262900,277130,-447000,6868212,-4.01546594773869,52.374976182787,1.766793087263928e-12,-3.802340195321469,Ceredigion,Cardiganshire,Llanfarian
2319,"Old Warren Hill, Ceredigion",261500,278720,-449361,6870753,-4.03667571417917,52.3889093368896,1.7493102890116089e-12,-3.802348297368805,Ceredigion,Cardiganshire,Llanfarian
2320,"Pen-y-Felin Wynt, Ceredigion (Coed Lluest)",268150,278250,-438469,6870282,-3.93883205695094,52.3863291469214,1.7839917816795696e-12,-3.802332282404058,Ceredigion,Cardiganshire,Melindwr
2322,"Caer Argoed, Ceredigion",261620,270990,-448810,6858100,-4.03172502588487,52.3194881939217,1.7972984829924547e-12,-3.8023261986481622,Ceredigion,Cardiganshire,Llangwyryfon
2323,"Gaer Fawr, Llanilar, Ceredigion (Pen y Caerau)",264880,271880,-443528,6859705,-3.98428413155121,52.3282975221999,1.806627535115355e-12,-3.8023219532253627,Ceredigion,Cardiganshire,Llanilar
2324,"Cefn Blewog Camp, Ceredigion",269700,272460,-435685,6860867,-3.9138205411763,52.3346755219612,1.822370758854361e-12,-3.8023148253757175,Ceredigion,Cardiganshire,Trawsgoed
2325,"Coed Allt-Fedw Camp, Ceredigion",266060,272920,-441648,6861460,-3.96739380006834,52.337931471107,1.8058798359928009e-12,-3.802322292888352,Ceredigion,Cardiganshire,Llanilar
2326,"Cnwc y Bugail, Ceredigion",268740,274000,-437319,6863346,-3.9285037542269,52.3482838208763,1.8107323019659335e-12,-3.8023200903654817,Ceredigion,Cardiganshire,Trawsgoed
2327,"Castell Disgwylfa, Ceredigion (Castell)",268730,273670,-437321,6862806,-3.92852139893568,52.3453162931331,1.8124581647789156e-12,-3.8023193080494706,Ceredigion,Cardiganshire,Trawsgoed
2328,"Sunton, Wiltshire",423850,154340,-184723,6672334,-1.65939522974501,51.2876457647434,1.1050877081076045e-12,-3.802700338061334,Wiltshire,Wiltshire,Collingbourne Kingston
2329,"Castell-Careg-Wen, Ceredigion",268830,274960,-437214,6864922,-3.92755858730912,52.3569312102448,1.8058528091376457e-12,-3.8023223051679893,Ceredigion,Cardiganshire,Llanfihangel y Creuddyn Lower
2330,"Caer Pwll-Glas, Ceredigion (Caer Pwll Glas)",263340,286650,-446714,6883844,-4.01289917261273,52.460620509086,1.702700695635665e-12,-3.802370193316008,Ceredigion,Cardiganshire,Geneu'r Glyn
2331,"Caer Allt-Goch, Ceredigion",264110,288370,-445531,6886703,-4.00227470701762,52.4762663970235,1.6939077633507921e-12,-3.8023743734102426,Ceredigion,Cardiganshire,Geneu'r Glyn
2332,"Caer Lletty-Llwyd, Ceredigion (Caer Llety Llwyd)",265090,288220,-443919,6886501,-3.98779397243546,52.4751619439594,1.7005248903187212e-12,-3.802371226193134,Ceredigion,Cardiganshire,Ceulanymaesmawr
2333,"Capel Bangor Camp, Ceredigion (Caerau; Castell yr Aber)",265800,280770,-442423,6874309,-3.9743513902844,52.408399928189,1.757299395065298e-12,-3.802344587608469,Ceredigion,Cardiganshire,Melindwr
2334,"Penrhyn Coch Camp, Ceredigion (Garth Penrhyn-Coch)",265820,284020,-442535,6879640,-3.97536273698747,52.4376057188212,1.7352033805333714e-12,-3.802354878558476,Ceredigion,Cardiganshire,Trefeurig
2335,"Pen-y-Darren, Ceredigion (Darren Camp; Daren Camp; Banc y Darren; Banc-y-Darren)",267890,283010,-439103,6878075,-3.94453053522712,52.429035410077,1.7523140581260359e-12,-3.8023469010991158,Ceredigion,Cardiganshire,Trefeurig
2336,"Lletty-Evan-Hen, Ceredigion (Pen-y-Castell; Pen y Castell; Hen Gaer)",268950,284800,-437447,6881059,-3.92965223774123,52.4453740207597,1.7451083006660032e-12,-3.8023502535866096,Ceredigion,Cardiganshire,Ceulanamaesmawr
2337,"Castell Grogwynion, Ceredigion",272100,272490,-431767,6861019,-3.87862841828673,52.3355102550269,1.8306179114454987e-12,-3.8023111095270004,Ceredigion,Cardiganshire,Trawsgoed
2338,"Castell Goginan Fach, Ceredigion (Goginan Fach; Castell Goginan-Fach;  Banc y Castell)",269500,281850,-436418,6876243,-3.92041185681,52.4189995169538,1.7673458316730915e-12,-3.8023399401290234,Ceredigion,Cardiganshire,Melindwr
2339,"Castell Rhyfel, Ceredigion",273200,259800,-429439,6840318,-3.85771727969446,52.2217371272389,1.881701591463049e-12,-3.8022883640568845,Ceredigion,Cardiganshire,Tregaron
2340,"Pen-y-Frwydd Llwyd Camp, Craig Ystradmeurig, Ceredigion (Pen y Ffrwyd Bannau Camp)",270920,268780,-433535,6854898,-3.89451248393778,52.3018976007613,1.8438829700860263e-12,-3.802305158608891,Ceredigion,Cardiganshire,Ystrad Meurig
2341,"Pen-y-Bannau, Ceredigion",274200,266920,-428106,6851994,-3.84574058459373,52.2859456731768,1.8611010028073577e-12,-3.802297481211893,Ceredigion,Cardiganshire,Ystrad Fflur
2342,"Castell Nadolig, Ceredigion (Christmas Castle; Castle Christmas)",229850,250400,-499497,6822870,-4.48705607832499,52.1256164351149,1.6910745733612405e-12,-3.8023757236946847,Ceredigion,Cardiganshire,Penbryn
2345,"Castell Bwa-Drain Camp, Ceredigion",271300,279460,-433371,6872402,-3.89303918937964,52.3979513589045,1.7898250194168942e-12,-3.8023296113735614,Ceredigion,Cardiganshire,Melindwr
2346,"Crug-y-Balog, Ceredigion",234180,245240,-492183,6814709,-4.42135063583799,52.0805823627454,1.7496737375557865e-12,-3.8023481283297182,Ceredigion,Cardiganshire,Troedyraur
2347,"Dinas Cerdin, Ceredigion (Dinascerdin)",238570,246970,-485149,6817760,-4.35816343340044,52.0974212488625,1.777427809695932e-12,-3.802335295746751,Ceredigion,Cardiganshire,Troedyraur
2348,"Cribyn Clotas, Ceredigion (Cribyn Clotta)",253620,251460,-460924,6825833,-4.14055344590069,52.14195007707,1.8459725238283523e-12,-3.8023042240814418,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2349,"Castell Cwmere, Temple Bar, Ceredigion",253300,254420,-461587,6830642,-4.14650552666641,52.1684587608855,1.8354461186508633e-12,-3.8023089398473036,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2350,"Mull, Cnoc na Sroine, Argyll & Bute (Caisteal na Srianga)",155530,743300,-665237,7662246,-5.9759247725574,56.5180607091426,7.364018000744219e-13,-3.8029779862008763,Argyll & Bute,Argyll,Kilninian And Kilmore
2351,"Pen Dinas, Elerch, Ceredigion",267720,287670,-439587,6885716,-3.94887722866375,52.4708643332443,1.7185879530365666e-12,-3.8023626808128275,Ceredigion,Cardiganshire,Ceulanymaesmawr
