Main_Atlas_Number,Main_Display_Name,Main_X,Main_Y,Location_X,Location_Y,Location_Longitude,Location_Latitude,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
2307,"Castell Bach, Cwm Tydi, Ceredigion (Castell-Bach)",236040,258090,-489854,6835745,-4.40043276527097,52.1965654418695,1.7081848014411375e-12,-1.9999973860491196,Ceredigion,Cardiganshire,Llandyssiliogogo
2308,"Castell Bach, Penbryn, Ceredigion (Castell-Bach, Penbryn)",230250,253520,-499020,6827976,-4.48277733435477,52.1537640087288,1.6796074470716077e-12,-1.9999974080065994,Ceredigion,Cardiganshire,Penbryn
2309,"Caer Cadwgan, Cellan, Ceredigion (Caer Morrice; Gelli-Gaer Hillfort)",262240,247950,-446753,6820516,-4.01324959732024,52.1126305970219,1.8808992386891858e-12,-1.999997257082401,Ceredigion,Cardiganshire,Llanfair Clydogan
2310,"Castell Goetre, Ceredigion (Castell Goedtref)",260320,250950,-450009,6825316,-4.04250227065531,52.1391035830018,1.8704843698209e-12,-1.9999972646869504,Ceredigion,Cardiganshire,Llanfair Clydogau
2311,"Mynachlog-Uchaf, Ceredigion",240790,252150,-481814,6826313,-4.32820720043318,52.1445981667992,1.7741689032321395e-12,-1.9999973360413643,Ceredigion,Cardiganshire,Llandyssiliogogo
2312,"Mullaghmore, Sligo",569384,856916,-943119,7257726,-8.47218445556336,54.4598215600752,3.040861041571547e-13,-1.9999988971199445,Sligo,Sligo,Mullaghmore
2313,"Ballyconnell, Sligo (Duneel)",556415,846279,-965210,7239264,-8.67062832682596,54.363304333958,3.2027157374557975e-13,-1.9999988681491727,Sligo,Sligo,Ballyconnell
2314,"y Gaer, Ciliau Aeron, Ceredigion",249950,258520,-467238,6837167,-4.19726705243098,52.2043919648019,1.8028809175272332e-12,-1.9999973145719763,Ceredigion,Cardiganshire,Ciliau Aeron
2315,"Castell Moeddyn, Ceredigion (Castell Moedidn)",248500,251940,-469271,6826364,-4.21552911225099,52.1448812060387,1.8211140619056506e-12,-1.9999973010268162,Ceredigion,Cardiganshire,Llanarth
2316,"Castell Moeddyn Fach, Ceredigion (Castell Moedd Yn Fach; Castell Moeddin Fach)",247490,251420,-470886,6825467,-4.23004424871529,52.1399315149871,1.817606312129042e-12,-1.9999973036273906,Ceredigion,Cardiganshire,Llanarth
2318,"New Cross Camp, Ceredigion (Gors Hillfort; Cefn y Gaer)",262900,277130,-447000,6868212,-4.01546594773869,52.374976182787,1.766793087263928e-12,-1.9999973415846168,Ceredigion,Cardiganshire,Llanfarian
2319,"Old Warren Hill, Ceredigion",261500,278720,-449361,6870753,-4.03667571417917,52.3889093368896,1.7493102890116089e-12,-1.9999973547701129,Ceredigion,Cardiganshire,Llanfarian
2320,"Pen-y-Felin Wynt, Ceredigion (Coed Lluest)",268150,278250,-438469,6870282,-3.93883205695094,52.3863291469214,1.7839917816795696e-12,-1.999997328676896,Ceredigion,Cardiganshire,Melindwr
2322,"Caer Argoed, Ceredigion",261620,270990,-448810,6858100,-4.03172502588487,52.3194881939217,1.7972984829924547e-12,-1.999997318732775,Ceredigion,Cardiganshire,Llangwyryfon
2323,"Gaer Fawr, Llanilar, Ceredigion (Pen y Caerau)",264880,271880,-443528,6859705,-3.98428413155121,52.3282975221999,1.806627535115355e-12,-1.9999973117830927,Ceredigion,Cardiganshire,Llanilar
2324,"Cefn Blewog Camp, Ceredigion",269700,272460,-435685,6860867,-3.9138205411763,52.3346755219612,1.822370758854361e-12,-1.9999973000957358,Ceredigion,Cardiganshire,Trawsgoed
2325,"Coed Allt-Fedw Camp, Ceredigion",266060,272920,-441648,6861460,-3.96739380006834,52.337931471107,1.8058798359928009e-12,-1.9999973123394292,Ceredigion,Cardiganshire,Llanilar
2326,"Cnwc y Bugail, Ceredigion",268740,274000,-437319,6863346,-3.9285037542269,52.3482838208763,1.8107323019659335e-12,-1.99999730873093,Ceredigion,Cardiganshire,Trawsgoed
2327,"Castell Disgwylfa, Ceredigion (Castell)",268730,273670,-437321,6862806,-3.92852139893568,52.3453162931331,1.8124581647789156e-12,-1.999997307448671,Ceredigion,Cardiganshire,Trawsgoed
2328,"Sunton, Wiltshire",423850,154340,-184723,6672334,-1.65939522974501,51.2876457647434,1.1050877081076045e-12,-1.9999978975369606,Wiltshire,Wiltshire,Collingbourne Kingston
2329,"Castell-Careg-Wen, Ceredigion",268830,274960,-437214,6864922,-3.92755858730912,52.3569312102448,1.8058528091376457e-12,-1.9999973123595411,Ceredigion,Cardiganshire,Llanfihangel y Creuddyn Lower
2330,"Caer Pwll-Glas, Ceredigion (Caer Pwll Glas)",263340,286650,-446714,6883844,-4.01289917261273,52.460620509086,1.702700695635665e-12,-1.9999973902485209,Ceredigion,Cardiganshire,Geneu'r Glyn
2331,"Caer Allt-Goch, Ceredigion",264110,288370,-445531,6886703,-4.00227470701762,52.4762663970235,1.6939077633507921e-12,-1.9999973969957638,Ceredigion,Cardiganshire,Geneu'r Glyn
2332,"Caer Lletty-Llwyd, Ceredigion (Caer Llety Llwyd)",265090,288220,-443919,6886501,-3.98779397243546,52.4751619439594,1.7005248903187212e-12,-1.9999973919164964,Ceredigion,Cardiganshire,Ceulanymaesmawr
2333,"Capel Bangor Camp, Ceredigion (Caerau; Castell yr Aber)",265800,280770,-442423,6874309,-3.9743513902844,52.408399928189,1.757299395065298e-12,-1.9999973487366067,Ceredigion,Cardiganshire,Melindwr
2334,"Penrhyn Coch Camp, Ceredigion (Garth Penrhyn-Coch)",265820,284020,-442535,6879640,-3.97536273698747,52.4376057188212,1.7352033805333714e-12,-1.9999973654576257,Ceredigion,Cardiganshire,Trefeurig
2335,"Pen-y-Darren, Ceredigion (Darren Camp; Daren Camp; Banc y Darren; Banc-y-Darren)",267890,283010,-439103,6878075,-3.94453053522712,52.429035410077,1.7523140581260359e-12,-1.9999973525000032,Ceredigion,Cardiganshire,Trefeurig
2336,"Lletty-Evan-Hen, Ceredigion (Pen-y-Castell; Pen y Castell; Hen Gaer)",268950,284800,-437447,6881059,-3.92965223774123,52.4453740207597,1.7451083006660032e-12,-1.9999973579490538,Ceredigion,Cardiganshire,Ceulanamaesmawr
2337,"Castell Grogwynion, Ceredigion",272100,272490,-431767,6861019,-3.87862841828673,52.3355102550269,1.8306179114454987e-12,-1.9999972939934136,Ceredigion,Cardiganshire,Trawsgoed
2338,"Castell Goginan Fach, Ceredigion (Goginan Fach; Castell Goginan-Fach;  Banc y Castell)",269500,281850,-436418,6876243,-3.92041185681,52.4189995169538,1.7673458316730915e-12,-1.9999973411688043,Ceredigion,Cardiganshire,Melindwr
2339,"Castell Rhyfel, Ceredigion",273200,259800,-429439,6840318,-3.85771727969446,52.2217371272389,1.881701591463049e-12,-1.9999972564974273,Ceredigion,Cardiganshire,Tregaron
2340,"Pen-y-Frwydd Llwyd Camp, Craig Ystradmeurig, Ceredigion (Pen y Ffrwyd Bannau Camp)",270920,268780,-433535,6854898,-3.89451248393778,52.3018976007613,1.8438829700860263e-12,-1.9999972842069518,Ceredigion,Cardiganshire,Ystrad Meurig
2341,"Pen-y-Bannau, Ceredigion",274200,266920,-428106,6851994,-3.84574058459373,52.2859456731768,1.8611010028073577e-12,-1.9999972715564855,Ceredigion,Cardiganshire,Ystrad Fflur
2342,"Castell Nadolig, Ceredigion (Christmas Castle; Castle Christmas)",229850,250400,-499497,6822870,-4.48705607832499,52.1256164351149,1.6910745733612405e-12,-1.9999973991735365,Ceredigion,Cardiganshire,Penbryn
2345,"Castell Bwa-Drain Camp, Ceredigion",271300,279460,-433371,6872402,-3.89303918937964,52.3979513589045,1.7898250194168942e-12,-1.9999973243131577,Ceredigion,Cardiganshire,Melindwr
2346,"Crug-y-Balog, Ceredigion",234180,245240,-492183,6814709,-4.42135063583799,52.0805823627454,1.7496737375557865e-12,-1.9999973544953316,Ceredigion,Cardiganshire,Troedyraur
2347,"Dinas Cerdin, Ceredigion (Dinascerdin)",238570,246970,-485149,6817760,-4.35816343340044,52.0974212488625,1.777427809695932e-12,-1.9999973335958223,Ceredigion,Cardiganshire,Troedyraur
2348,"Cribyn Clotas, Ceredigion (Cribyn Clotta)",253620,251460,-460924,6825833,-4.14055344590069,52.14195007707,1.8459725238283523e-12,-1.999997282668571,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2349,"Castell Cwmere, Temple Bar, Ceredigion",253300,254420,-461587,6830642,-4.14650552666641,52.1684587608855,1.8354461186508633e-12,-1.9999972904272525,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2350,"Mull, Cnoc na Sroine, Argyll & Bute (Caisteal na Srianga)",155530,743300,-665237,7662246,-5.9759247725574,56.5180607091426,7.364018000744219e-13,-1.999998283722866,Argyll & Bute,Argyll,Kilninian And Kilmore
2351,"Pen Dinas, Elerch, Ceredigion",267720,287670,-439587,6885716,-3.94887722866375,52.4708643332443,1.7185879530365666e-12,-1.999997378101487,Ceredigion,Cardiganshire,Ceulanymaesmawr
2352,"Hen Gaer, Bow Street, Ceredigion (Pen Gaer, Bow Street; Broncastellan; Caer Shon)",263300,284400,-446677,6880150,-4.01256549879037,52.4403950610917,1.7191969088059473e-12,-1.999997377637013,Ceredigion,Cardiganshire,Tirymynach
2353,"y Gaer, Caron-Uwch-Clawdd, Ceredigion (y Gaer Hillfort, Lisbourne Road.)",272180,266330,-431376,6850945,-3.87511410738565,52.2801777239055,1.857763784245628e-12,-1.9999972740038268,Ceredigion,Cardiganshire,Caron-Uwch-Clawdd
2354,"Castell Fflemish, Ceredigion",265390,263190,-442309,6845518,-3.97333113768364,52.2503425189937,1.849066614382633e-12,-1.9999972803922237,Ceredigion,Cardiganshire,Tregaran
2355,"Castell Tregaron, Ceredigion (Sunnyhill Wood Camp; Castell Sunnyhill)",268700,260200,-436785,6840780,-3.92371073194303,52.2242763441653,1.869521927942065e-12,-1.999997265390757,Ceredigion,Cardiganshire,Tregaron
2356,"Tre-Coll, Ceredigion (Trecoll Hillfort)",264100,262200,-444367,6843843,-3.99181748257556,52.2411300247755,1.8485701793025074e-12,-1.9999972807573265,Ceredigion,Cardiganshire,Llangeitho
2357,"Pant y Bula, Ceredigion (y Gaer)",231650,244350,-496240,6813123,-4.45779681584731,52.0718240820152,1.7311780814012188e-12,-1.9999973685151862,Ceredigion,Cardiganshire,Beulah
2358,"Gaer, Llandygwydd, Ceredigion",224580,243270,-507649,6810969,-4.56028977389711,52.059928615853,1.665989460203554e-12,-1.9999974185357177,Ceredigion,Cardiganshire,Beulah
2359,"Caerau, Henllan, Ceredigion (Henllan)",235818,240193,-489254,6806589,-4.39504172282437,52.0357339670461,1.7748005542731145e-12,-1.9999973355671865,Ceredigion,Cardiganshire,Llandyfriog
2360,"Pen Dinas, Aberystwyth, Ceredigion",258410,280360,-454489,6873297,-4.08274447683212,52.4028528439903,1.7207474304363724e-12,-1.9999973764547418,Ceredigion,Cardiganshire,Aberystwyth
2361,"Esgair Nant-Yr-Arian, Ceredigion",271000,281600,-433954,6875898,-3.89827141237894,52.4171092717277,1.7754354074718485e-12,-1.99999733509069,Ceredigion,Cardiganshire,Melindwr
2362,"Castell Perthi-Mawr, Ceredigion (Castell Cilcennin)",252830,258970,-462571,6838042,-4.15534937955314,52.2092118010061,1.815703267252112e-12,-1.9999973050393196,Ceredigion,Cardiganshire,Cilcennin
2363,"Pen Clawdd-Mawr, Ceredigion (Pen-Clawdd-Mawr)",255500,255300,-458050,6832183,-4.11473563825966,52.1769458519324,1.841741412648805e-12,-1.9999972857845238,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2364,"North Hazelrigg, Northumberland",405740,633390,-212673,7478041,-1.91047032630562,55.5941419262018,2.6594734090381976e-12,-1.9999967384216035,Northumberland,Northumberland,Chatton
2365,"Cribyn Gaer, Ceredigion (Caer Maesmynach; Gaer Maesmynach)",252000,250800,-463526,6824679,-4.16392163220359,52.1355885881584,1.8410540947344825e-12,-1.9999972862910291,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2366,"Castell Allt-Goch, Ceredigion (Castell Allt Goch)",259330,250110,-451580,6823902,-4.05661085028327,52.1313049500017,1.8692921818263327e-12,-1.9999972655587908,Ceredigion,Cardiganshire,Lampeter Rural
2367,"Coed-Parc Gaer, Ceredigion (Betws-Bledrws; Gaer Coed Parc)",258800,251400,-452501,6825980,-4.06488477781774,52.1427601312023,1.8648248052866733e-12,-1.999997268828233,Ceredigion,Cardiganshire,Llangybi
2368,"Tan-y-Ffordd, Ceredigion",269250,279810,-436738,6872888,-3.9232880898732,52.4006100041159,1.7791619994150783e-12,-1.999997332295369,Ceredigion,Cardiganshire,Melindwr
2369,"Crugllwyn Camp, Ceredigion (Crugllwyn-Llwyd; Crug Llwyn Llwyd; Crug Llwyn-Llwyd)",220200,248400,-515055,6819060,-4.62681474043468,52.1045981318173,1.5941751857105305e-12,-1.9999974747869906,Ceredigion,Cardiganshire,Cardigan
2370,"Gaer Pwntan, Ceredigion (Caer Pwntan; Castell Pwntan; Pen-y-Gaer, Penbryn)",229210,249350,-500478,6821125,-4.49586871026399,52.1159877088565,1.689572269905778e-12,-1.999997400329044,Ceredigion,Cardiganshire,Penbryn
2372,"Clyn-Yr-Ynys, Ceredigion",217060,250800,-520296,6822781,-4.67390071578945,52.1251224269067,1.5413453655930507e-12,-1.999997516981381,Ceredigion,Cardiganshire,Y Verwig
2373,"Mull, Salen, Argyll & Bute (Salen Bay)",157640,743590,-661459,7662991,-5.94198503592121,56.5217515121509,7.404744156476709e-13,-1.999998278983538,Argyll & Bute,Argyll,Torosay
2374,"Dinas, Melindwr, Ceredigion",274200,283300,-428790,6878823,-3.85188540339524,52.4331305200941,1.777857559485088e-12,-1.9999973332734977,Ceredigion,Cardiganshire,Melindwr
2375,"Graig y Gwbert, Ceredigion",215900,250200,-522144,6821734,-4.69050163883386,52.119348703103,1.5290338207963014e-12,-1.9999975269178576,Ceredigion,Cardiganshire,Y Verwig
2377,"Caer Llifry, Ceredigion (Pen-y-Gaer, Bank Green Grove; Caer-Lifry)",251600,256510,-464454,6833969,-4.17225896732242,52.1867808691231,1.8198720041637315e-12,-1.9999973019473658,Ceredigion,Cardiganshire,Llanfihangel Ystrad
2380,"Gaer, Brongwyn, Ceredigion",229100,242800,-500291,6810460,-4.494189442791,52.0571202327459,1.71285174485686e-12,-1.9999973824807586,Ceredigion,Cardiganshire,Brongwyn
2381,"Bronfre-Ganol, Ceredigion",249100,258700,-468630,6837418,-4.20977623379782,52.2057768840624,1.797389319424456e-12,-1.9999973186650195,Ceredigion,Cardiganshire,Ciliau Aeron
2382,"Gaer Rhydlydan, Ceredigion (Pen-y-Gaer)",243000,252500,-478240,6826998,-4.29609918525514,52.1483752619425,1.7874856972055048e-12,-1.9999973260623065,Ceredigion,Cardiganshire,Llanandysilliogogo
2386,"Leap Linn, Scottish Borders",344600,619520,-320355,7452916,-2.87779556766852,55.466397977172,3.5081283322338344e-12,-1.9999962540003566,Scottish Borders,Selkirkshire,Ashkirk
2387,"Alltfadog South, Ceredigion",265780,281670,-442496,6875784,-3.97500654509586,52.4164814322406,1.751194361029937e-12,-1.999997353345991,Ceredigion,Cardiganshire,Parcel Canol
2388,"Baldock, Hertfordshire",524920,233940,-20274,6798287,-0.182128554088068,51.9898291530302,5.154331618071061e-13,-1.9999985641265212,Hertfordshire,Bedfordshire,Baldock
2389,"Tillmouth Farm, Northumberland (Riffington Hill)",388790,644428,-242664,7497586,-2.17988453478142,55.6932235668394,3.283484438233593e-12,-1.9999963759224963,Northumberland,Northumberland,Duddo
2393,"Pen-y-Gaer, Nantcwnlle, Ceredigion (Pen y Gaer)",257700,258300,-454611,6837181,-4.08384432825189,52.2044719197609,1.8398974407910237e-12,-1.9999972871436154,Ceredigion,Cardiganshire,Nantcwnlle
2394,"Welwyn, Hertfordshire (Welwyn Garden City; Welch's Farm; Datchworth)",525854,217031,-19448,6770827,-0.174706948095157,51.8376669267686,5.385855568057658e-13,-1.9999985322322298,Hertfordshire,Hertfordshire,Welwyn Garden City
2395,"Pen-y-Gaer, Llanbadarn, Ceredigion",263990,260830,-444485,6841600,-3.99287590998268,52.2287932872157,1.8533314451267977e-12,-1.9999972772576728,Ceredigion,Cardiganshire,Llanbadarn Odwyn
2397,"Bulbourne, Hertfordshire (Bulbourne Valley)",498520,208920,-63853,6758690,-0.573599098818882,51.7702488000648,6.716678463451065e-13,-1.9999983608931136,Hertfordshire,Buckinghamshire,Berkhamsted
2398,"Castle Field Camp, Graig-Llwyn, Cardiff",320450,184030,-350512,6719073,-3.14870407511045,51.5494842780258,1.6106656587333161e-12,-1.9999974617599336,Cardiff,Glamorgan,Pontprennau
2399,"Caerau Camp, Ponthir, Monmouth (Candwr Camp)",332980,193440,-330599,6734524,-2.96982313559035,51.6357119807898,1.6371648640076892e-12,-1.999997440965132,Monmouth,Monmouthshire,Llanhennock
2400,"Gaer Fawr Lower Camp, Mynydd y Gaer, Neath Port Talbot (Mynydd y Gaer (Gaer Fawr) Lower Camp)",276570,194250,-421331,6734115,-3.78488021457478,51.6334336991788,1.7002917186100716e-12,-1.9999973920953096,Neath Port Talbot,Glamorgan,Briton Ferry
2401,"Fort At Craig Ty Isaf, Neath Port Talbot (Craig Ty Isaf Camp)",275650,193380,-422776,6732677,-3.79785727986411,51.6254122292309,1.6938362241522572e-12,-1.999997397050731,Neath Port Talbot,Glamorgan,Baglan
2402,"Pen y Castell, Cwmafan, Neath Port Talbot",278850,191740,-417569,6730159,-3.75108397482207,51.6113717129479,1.682443666554759e-12,-1.9999974058190761,Neath Port Talbot,Glamorgan,Cwmavon
2403,"Buarth y Gaer, Neath Port Talbot (Mynydd-y-Gaer)",276550,193600,-421338,6733067,-3.78493969831795,51.6275877050132,1.6956062174755598e-12,-1.9999973956910955,Neath Port Talbot,Glamorgan,Briton Ferry
2404,"Cefn yr Argoed, Neath Port Talbot",283214,194050,-410642,6734047,-3.68885903424212,51.6330558849067,1.6992734236875322e-12,-1.9999973928763561,Neath Port Talbot,Glamorgan,Glyncorrwg
2405,"Llwynda'-Ddu, Cardiff (Llwynda'-Ddu Camp)",310850,181000,-365835,6713941,-3.28635443885903,51.5208097918793,1.599862756817118e-12,-1.9999974702863745,Cardiff,Glamorgan,Pentyrch
2406,"Gaer Hill Camp, Penterry, Monmouth",351700,197960,-300560,6742161,-2.69997899341955,51.6782724598245,1.5780842163445328e-12,-1.99999748756356,Monmouth,Monmouthshire,St Arvans
2407,"Half Moon Camp, Margam, Neath Port Talbot",279960,186730,-415594,6722134,-3.73334622031087,51.5665828452159,1.6451967073165854e-12,-1.999997434695568,Neath Port Talbot,Glamorgan,Margam
2408,"Blackfield Wood Camp, Monmouth (Porthcaseg Camp)",352900,198990,-298644,6743842,-2.6827639748604,51.6876350420286,1.574662273487444e-12,-1.9999974902890418,Monmouth,Monmouthshire,Tintern
2409,"Mynydd-y-Castell Camp, Margam, Neath Port Talbot",280610,186550,-414544,6721869,-3.72391141610441,51.5651032051999,1.643993939066433e-12,-1.999997435633459,Neath Port Talbot,Glamorgan,Margam
2411,"Caer Blaen-y-Cwm, Margam, Neath Port Talbot (Caer Blaen y Cwm)",283330,188070,-410234,6724418,-3.68519226935584,51.5793341959446,1.655975675307539e-12,-1.9999974263056317,Neath Port Talbot,Glamorgan,Margam
2412,"Piercefield Great Camp, Monmouth (Pierce Wood Camp)",353630,195960,-297424,6738962,-2.67180140944349,51.6604539270797,1.562675108208418e-12,-1.9999974998599173,Monmouth,Monmouthshire,St Arvans
2413,"Narborough Camp, Norfolk (Camphill)",575130,313090,65640,6925338,0.589656551896168,52.6871528318217,1.638798799596268e-13,-1.9999991903584005,Norfolk,Norfolk,Narborough
2414,"Thetford Castle, Norfolk",587380,282810,83890,6874812,0.753593571100583,52.4111554349679,1.7644459632553938e-13,-1.999999159893825,Norfolk,Norfolk,Thetford
2415,"Bloodgate Hill, Norfolk (Burgh Dykes; Burrow Dykes)",584830,335250,82989,6961370,0.745502353708355,52.882916114064,1.1684187169901306e-13,-1.9999993163571936,Norfolk,Norfolk,South Creake
2416,"Holkham, Norfolk",587430,344730,87894,6976921,0.789564359068278,52.9671363731268,1.0226656969708784e-13,-1.9999993604171056,Norfolk,Norfolk,Holkham
2417,"Piercefield Little Camp, Monmouth (Pierce Wood Camp)",353250,195720,-298032,6738570,-2.67726262289019,51.6582645912677,1.5638898972275205e-12,-1.9999974988883293,Monmouth,Monmouthshire,St Arvans
2418,"Warham Burrows, Norfolk",594510,341010,99366,6970285,0.892617767939003,52.9312191222386,9.761327346370582e-14,-1.99999937513754,Norfolk,Norfolk,Wareham
2419,"Warham Camp, Norfolk",594360,340880,99109,6970080,0.890311238344166,52.9301062561661,9.793885827137483e-14,-1.999999374096307,Norfolk,Norfolk,Warham
2420,"Tasburgh, Norfolk",620010,296000,138178,6894226,1.24127302968538,52.5174097249516,8.795324198759265e-14,-1.9999994068617633,Norfolk,Norfolk,Tasburgh
2421,"Warren Hill, Briton Ferry, Neath Port Talbot",273650,194100,-426019,6733757,-3.82699492033376,51.6314369300123,1.698589270828335e-12,-1.9999973934012423,Neath Port Talbot,Glamorgan,Briton Ferry
2422,"Castell Morlais, Merthyr Tydfil (Morlais Castle)",305000,209500,-376081,6759731,-3.37839576717436,51.7760368171548,1.7819310300603808e-12,-1.9999973302202112,Merthyr Tydfil,Glamorgan,Pant
2423,"Great House Camp, Monmouth",343224,203341,-314303,6750708,-2.82343276869347,51.7258554761339,1.6370521124260915e-12,-1.999997441053254,Monmouth,Monmouthshire,Llangwm
2424,"Trellech Gaer, Monmouth (Gaer Hillfort, Trellech)",349300,203770,-304518,6751506,-2.73553384524107,51.7302958610526,1.6064463510117364e-12,-1.9999974650867067,Monmouth,Monmouthshire,Trellech United
2425,"Castell Prin, Newport",340980,192390,-317713,6732992,-2.85406407661359,51.6271697501867,1.6052085599768216e-12,-1.9999974660634894,Newport,Monmouthshire,Penhow
2426,"Llanmelin Wood Camp and Llanmelin Outpost, Caerwent, Monmouth",346100,192570,-309483,6733374,-2.78013187083946,51.6293027409173,1.585852576808257e-12,-1.9999974813872257,Monmouth,Monmouthshire,Shirenewton
2427,"Craig-y-Dinas, Hirwaun, Rhondda Cynon Taff",291500,208100,-397807,6757026,-3.57355923086956,51.7609973332762,1.7859064621033624e-12,-1.999997327243773,Rhondda Cynon Taff,Glamorgan,Hirwaun
2428,"Gaer Fawr Camp, Llangwm, Monmouth",344140,198810,-312746,6743407,-2.80944480496042,51.6852119909756,1.617444603955315e-12,-1.9999974564240888,Monmouth,Monmouthshire,Llangwm
2429,"Sudbrook Camp, Monmouth",350550,187320,-302244,6724987,-2.71510432311698,51.582510639906,1.5473172517095827e-12,-1.9999975121758489,Monmouth,Monmouthshire,Portskewett
2430,"The Bulwarks, Chepstow, Monmouth (Bulwarks Camp)",353790,192730,-297118,6733755,-2.66906079863198,51.631426816259,1.5523164787590944e-12,-1.9999975081601347,Monmouth,Monmouthshire,Chepstow
2431,"The Heugh, Detchant, Northumberland",409610,636270,-205826,7483129,-1.84896240032422,55.6199597031147,2.4796958487852288e-12,-1.9999968505899925,Northumberland,Northumberland,Middleton
2432,"Ysgyryd (Skirrid) Fawr, Monmouth",333110,218270,-330923,6774662,-2.97272799077514,51.8589486279751,1.7343873663616702e-12,-1.9999973660771717,Monmouth,Monmouthshire,Llantilio Pertholey
2433,"Pen Twyn, Llanfihangel Crucorney, Monmouth (Pentwyn)",332110,223030,-332643,6782356,-2.98818445026609,51.9016187842218,1.7525622509482087e-12,-1.9999973523125176,Monmouth,Monmouthshire,Crucorney
2434,"Craig Ruperra, Caerphilly (Ruperra Hillfort)",322300,186700,-347608,6723417,-3.12261933398104,51.5737452448176,1.6245710812891748e-12,-1.9999974508267369,Caerphilly,Glamorgan,Rudry
2435,"Twyn y Gaer, Llanfihangel Crucorney, Monmouth",329400,221950,-337003,6780544,-3.02734539206464,51.8915727478559,1.7636395947115897e-12,-1.9999973439581369,Monmouth,Monmouthshire,Crucorney
2436,"Westwood Corner, Vale of Glamorgan",309190,166890,-368094,6691233,-3.30664672266219,51.3937050499126,1.4967227796814241e-12,-1.9999975531875596,Vale of Glamorgan,Glamorgan,Barry
2437,"Llancayo Camp, Monmouth (Campswood; Camp Wood)",337800,203800,-323053,6751346,-2.90203485479401,51.729405528062,1.6640883735113904e-12,-1.9999974200090127,Monmouth,Monmouthshire,Gwehelog
2438,"Coed y Bwnydd Camp, Monmouth (Coed-y-Bwnyff)",336500,206800,-325209,6756168,-2.92140397681059,51.7562298921816,1.6808290119757214e-12,-1.9999974070642028,Monmouth,Monmouthshire,Llanarth
2439,"Mitchel-Troy Enclosure, Monmouth",349068,210676,-305005,6762669,-2.73990704526679,51.7923631660565,1.623340682982483e-12,-1.999997451792251,Monmouth,Monmouthshire,Mitchel Troy
2440,"Wighton Camp, Norfolk",594350,339080,98973,6967097,0.889085864431406,52.9139494202566,9.980219235902164e-14,-1.9999993681703003,Norfolk,Norfolk,Wighton
2441,"Crabb's Castle, Norfolk",591470,339790,94257,6968464,0.846728486883225,52.9213573378403,1.0280454281535486e-13,-1.99999935873705,Norfolk,Norfolk,Wighton
2442,"Copy's Green, Norfolk",595450,339210,100800,6967239,0.905501291657807,52.9147178370124,9.821957773445869e-14,-1.9999993731999435,Norfolk,Norfolk,Wighton
2443,"Tharston, Norfolk",619157,296288,136802,6894762,1.22891215657867,52.5203381557955,8.952669831352808e-14,-1.999999401579752,Norfolk,Norfolk,Tharston
2444,"Dun Bhronaig, Argyll & Bute",172840,686550,-628555,7561983,-5.64640877011613,56.0179160940735,8.873333515771172e-13,-1.9999981160325357,Argyll & Bute,Argyll,North Knapdale
2445,"Dun a' Bhealaich, Argyll & Bute",173870,687100,-626771,7563062,-5.63038282185418,56.0233347790703,8.87408776570383e-13,-1.9999981159524671,Argyll & Bute,Argyll,North Knapdale
2446,"Dun a' Chogaidh, Argyll & Bute",174520,687750,-625674,7564284,-5.62052154426316,56.0294694741665,8.870339578214076e-13,-1.999998116350396,Argyll & Bute,Argyll,North Knapdale
2447,"Dun Mor, Drimnagall, Argyll & Bute",171550,684690,-630678,7558540,-5.6654780596437,56.0006255248763,8.873132127569613e-13,-1.999998116053915,Argyll & Bute,Argyll,North Knapdale
2448,"Dun Mhuirich, Argyll & Bute",172280,684410,-629351,7558109,-5.65355987361406,55.9984619629521,8.880982606069057e-13,-1.9999981152206914,Argyll & Bute,Argyll,North Knapdale
2449,"An Fang, Craignish Point, Argyll & Bute",175620,699250,-624787,7584959,-5.61255454321348,56.1331054669617,8.715709381860065e-13,-1.9999981328407264,Argyll & Bute,Argyll,Craignish
2450,"Arran, Drumadoon, The Doon, North Ayrshire",188600,629250,-595520,7461712,-5.34964312409508,55.5111655880868,8.480208860476053e-13,-1.99999815823901,North Ayrshire,Buteshire,Kilmory
2451,"Arran, Auchencar, North Ayrshire",188760,636950,-595893,7475316,-5.35299410331119,55.5803050809843,8.620484014327458e-13,-1.9999981430687666,North Ayrshire,Buteshire,Kilmory
2452,"Carradale Point, Argyll & Bute (Kilbrannan Sound)",181510,636490,-608631,7473874,-5.46742332059587,55.5729825831797,8.462887849774357e-13,-1.9999981601208898,Argyll & Bute,Argyll,Saddell And Skipness
2453,"Carradale, Argyll & Bute",181576,636817,-608543,7474457,-5.46663718422949,55.5759450388836,8.472019843391183e-13,-1.9999981591284843,Argyll & Bute,Argyll,Saddell And Skipness
2454,"Dun Buidhe, Argyll & Bute",180180,689340,-615728,7567650,-5.53117852509262,56.0463581718898,8.819842652361068e-13,-1.9999981217196532,Argyll & Bute,Argyll,North Knapdale
